43,AK,ANCH,O_1980,GR,Y,5,30,486.9483414,9.456196463,47.01643556,4.083058503,0,0,0,-5.03981001,-7.419057418,-10.4131482,-7.690403553,-7.666050021,-31.00810087,-35.64120029,-76.00030689,-221.1063568,-1.803058728,-1.844856292,-5.166925549,354.038743,425,232.520753,522.018447,6.11181473,16.99577188,4.74412421,15.06283371
44,AK,ANCH,O_1980,GR,N,2,30,487.5401168,9.423138065,47.02736405,4.059822667,0,0,0,-11.34321978,-17.19585092,-29.12068031,-7.600792438,-10.93240697,-35.36460238,-18.30841923,-33.42510686,-107.3037836,-2.811214865,-2.881121832,-6.546722136,354.723843,0,16.071307,305.591647,7.469035463,19.64265341,5.646082609,17.07055267
45,AK,ANCH,O_1980,GR,Y,2,30,487.5325992,9.429433174,47.01724842,4.060400703,0,0,0,-9.925960389,-13.97988674,-21.00557361,-6.15624123,-7.073851522,-25.43876141,-27.06765727,-56.59377822,-169.6799754,-6.299892993,-13.19558555,-30.60230223,354.723843,425,282.476401,464.185559,7.063703,18.51916543,5.184137472,15.82937785
46,AK,ANCH,O_1980,GR,N,0.5,30,487.9047149,9.40524637,46.98843092,4.039717858,0,0,0,-26.26727862,-39.72140509,-78.88030548,-3.245288479,-4.840012081,-15.35285426,-4.757021322,-8.564038381,-28.81238557,-15.1733635,-26.97716771,-61.73057073,354.723843,0,31.754619,270.327998,8.189306004,20.65686467,5.807337771,17.46347555
47,AK,ANCH,O_1980,GR,Y,0.5,30,487.8523223,9.408530463,46.97992296,4.041301435,0,0,0,-22.12460668,-25.75872545,-59.13013701,-3.012061008,-4.131423577,-13.79854401,-6.202092537,-12.55832026,-40.94788737,-24.5459561,-55.95364836,-124.6322312,354.723843,425,315.88522,411.197393,7.513552312,18.39343646,5.579869425,16.75937407
48,AK,ANCH,O_1980,GR,N,5,15,487.37439,9.498956333,46.98557085,4.092451586,0,0,0,-5.441118095,-7.706911162,-12.2533991,-10.3647959,-13.95895982,-47.26087889,-22.38655932,-44.38184033,-140.5668638,-1.186875899,-0.508105765,-1.296285487,354.038743,0,17.153965,341.959519,6.484912362,17.73151962,5.249802116,16.23305366
49,AK,ANCH,O_1980,GR,Y,5,15,487.3462465,9.503099696,46.98065152,4.092746625,0,0,0,-4.865009575,-6.242804793,-6.324650441,-7.759003645,-7.169950664,-29.8726443,-35.24761583,-78.03763747,-225.746919,-2.447419885,-4.086002065,-11.49378583,354.038743,425,259.145851,524.959174,6.110834277,16.79340443,4.756588757,14.94466971
50,AK,ANCH,O_1980,GR,N,2,15,487.9468349,9.473388892,46.98782278,4.069528852,0,0,0,-10.77875072,-16.4540282,-26.54925728,-7.610429551,-10.50135916,-34.03157787,-18.06792274,-35.89243016,-114.1405248,-3.882169695,-4.720102593,-11.42423933,354.038743,0,35.928679,309.793476,7.403138116,19.48090496,5.641909286,16.9266605
51,AK,ANCH,O_1980,GR,Y,2,15,487.9176077,9.475271605,46.9829456,4.070432033,0,0,0,-9.824181339,-12.60257835,-16.58344865,-6.158410579,-6.698208391,-24.54674358,-26.93305856,-58.31869926,-173.6228517,-6.954165128,-15.54907201,-37.44741909,354.038743,425,305.755861,464.966294,7.024387904,18.21268405,5.181153731,15.68011166
52,AK,ANCH,O_1980,GR,N,0.5,15,488.3539208,9.451574672,46.95317074,4.047635745,0,0,0,-25.48941603,-37.00788794,-75.37908715,-3.226338532,-4.718839726,-15.06119473,-4.797252801,-9.245091831,-30.94466278,-16.33439563,-31.46708861,-71.94424176,354.038743,0,46.591835,283.04072,8.089182338,20.2576962,5.786263946,17.34115837
53,AK,ANCH,O_1980,GR,Y,0.5,15,488.2872806,9.452800784,46.95058162,4.050616242,0,0,0,-21.74480251,-24.55242304,-55.99194152,-2.990699629,-4.066081893,-13.63990862,-6.315671987,-12.93712257,-42.04322039,-25.54037381,-57.61298073,-129.3128297,354.038743,425,331.7987,422.833855,7.44258407,18.18663725,5.558763519,16.69336268
54,AK,ANCH,O_1980,GR,N,5,5,487.3078519,9.552310093,46.93277691,4.104289278,0,0,0,-5.357544241,-7.044935411,-11.57478544,-10.50319382,-13.79104471,-47.74901035,-21.76504196,-45.06540576,-143.1099401,-1.7574532,-2.365697091,-7.515725264,353.353643,0,37.737584,330.122932,6.516042672,17.69697277,5.279993362,16.20691839
55,AK,ANCH,O_1980,GR,Y,5,5,487.2738471,9.552875548,46.92499149,4.104560232,0,0,0,-5.139192733,-6.208621819,-8.326794241,-8.186406424,-7.829725478,-32.08699091,-33.26666799,-74.66673612,-219.9120008,-2.476347185,-4.818601667,-14.60826281,353.353643,425,304.082351,488.761393,6.22079254,16.88186865,4.848680642,15.07245049
56,AK,ANCH,O_1980,GR,N,2,5,487.8517969,9.526051364,46.9333128,4.081035378,0,0,0,-10.49122864,-15.09848811,-26.32651212,-7.754287158,-10.31997593,-33.92799611,-17.21662671,-36.69084419,-117.241572,-4.641007681,-7.688201292,-20.41474036,353.353643,0,57.127565,301.79735,7.425594763,19.30871985,5.68949231,16.85647445
57,AK,ANCH,O_1980,GR,Y,2,5,487.8226812,9.526673713,46.92732772,4.083016355,0,0,0,-9.987805058,-13.19409034,-20.24960749,-6.549569684,-7.518319423,-26.54418765,-24.67818492,-53.6889338,-162.1379597,-6.814446454,-14.04981732,-35.4040937,353.353643,425,356.643119,427.272565,7.149836024,18.51745192,5.311783524,15.94908945
58,AK,ANCH,O_1980,GR,N,0.5,5,488.1932004,9.504366959,46.89904611,4.0594915,0,0,0,-24.66308772,-35.22818543,-75.57062352,-3.257645867,-4.698057672,-15.08006927,-4.612736082,-9.369372811,-31.37773506,-16.46691206,-32.77268971,-79.09988745,353.353643,0,67.197261,280.030679,8.136233117,20.13797975,5.814737858,17.31691483
59,AK,ANCH,O_1980,GR,Y,0.5,5,488.1490386,9.504998682,46.89490954,4.062640592,0,0,0,-22.50354091,-29.06636746,-63.86189982,-3.086688417,-4.303701589,-14.1328132,-5.875172163,-11.97967191,-39.36278082,-22.65424129,-47.61950761,-112.5439436,353.353643,425,394.950704,377.277236,7.756489222,19.09515165,5.65537735,16.93712766
60,AK,ANCH,O_1980,WR,N,0,0,487.5257096,9.795925637,46.93321646,4.210792381,-6.865719192,-10.41533582,-147.0502433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,AK,ANCH,O_2004,BR,N,0,0,486.616107,2.493250695,54.88275066,1.069787785,23.41482446,31.8234515,-20.09799696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
